team_id,competition_id,season_id,poss_n_frames,poss_lane_blocked_n,poss_lane_min_opp_dist,poss_n_players_visible,poss_pass_length,poss_press_mean_opp_dist,poss_press_min_opp_dist,poss_support_mean_dist,poss_support_n_close10,def_n_frames,def_compact_area,def_depth,def_mean_dist_to_ball,def_n_players,def_n_players_visible,def_nearest_to_ball,def_width,team_name
904,9,281,64373.0,0.47138297872340423,3.2573915961314954,16.667407142746182,17.255794254401444,19.705913655105515,5.818340308409443,22.019138239699124,0.9644260792568313,44021.0,612.1087033395459,26.208909015167453,20.247599928348333,7.988437074057247,16.17155448535926,5.699057850839665,38.062292916758956,Bayer Leverkusen
169,9,281,4024.0,0.4599483204134367,3.9001188097633936,15.986580516898607,19.20187806497946,20.452989292871447,6.303726630011347,23.186463228827684,0.8449304174950298,3418.0,560.0693664070516,25.209102671920395,18.940181452124943,7.666471449487555,15.526623756582797,5.433689577114997,36.9947104796321,Bayern Munich
868,9,281,2196.0,0.6994328922495274,2.992078969559889,16.032331511839708,23.29210946665461,19.24124748531886,5.2982724434389485,20.669170440026356,1.256375227686703,4121.0,490.3649239696356,24.516971048954023,18.895614131097208,7.983741810240233,16.308177626789615,5.8408244006992245,33.73665630133549,Bochum
185,9,281,2962.0,0.5532503457814661,3.3190202966838878,16.61276164753545,20.06030012030148,19.596056115339906,5.369758506534387,21.502901560174763,1.2646860229574612,5183.0,572.1066368522627,26.093428065382852,19.50812376316121,8.896545068519591,17.38105344395138,5.830864655739616,36.03920719741021,Borussia Mönchengladbach
872,9,281,2476.0,0.560067681895093,3.1671710156269626,15.652665589660742,21.93807282478118,19.251310161871693,5.072278878312745,21.294791358793088,1.198707592891761,4670.0,527.9897108703664,25.09802853032797,19.03636182276123,8.224769659310049,16.279443254817988,6.002504909663667,35.22256628722096,Darmstadt 98
184,9,281,3200.0,0.46985210466439137,3.564767027266435,16.7690625,20.128784801866573,20.9991609768592,5.9751739952030585,23.14477587994843,0.894375,3607.0,598.9219528912803,26.126025902252216,19.487909536621867,8.17382866648184,16.469365123371222,5.477305113651482,36.63353123442303,Eintracht Frankfurt
201,9,281,2570.0,0.5697674418604651,3.564652005934723,15.2715953307393,20.954862351800664,19.24448950957008,5.287140978695697,21.102500394338662,1.17431906614786,4250.0,552.5775523632586,26.823494969462704,18.980024103134753,7.876941176470588,15.703764705882353,5.522620978997486,34.914252463240864,FC Heidenheim
186,9,281,2339.0,0.5204081632653061,3.4233185478911254,15.74519025224455,21.861575530307306,20.38809444615685,5.429286527214965,22.54834624440825,0.9799059427105601,4659.0,558.3223367578432,26.67088009047424,20.214741955222753,8.194891607641125,16.39965657866495,6.252470851888318,34.083823263738,FC Köln
177,9,281,2947.0,0.6033376123234917,3.2958579427064127,16.20495419070241,19.703151841552277,20.17313500459429,5.546675618497059,21.80285510303829,1.179504580929759,4033.0,536.6482065060089,25.093512827869535,19.53526541382713,8.376642697743614,16.730969501611703,5.800617361520359,35.6874327354607,FSV Mainz 05
183,9,281,2213.0,0.5409252669039146,3.323763079962594,16.256665160415725,21.421035108109137,19.92279863511237,5.758938424611487,22.287455702580292,1.2078626299141437,4501.0,581.2385097852405,25.554255927850484,20.551357812005435,8.843368140413242,17.300155520995336,6.269440256539709,37.470293805664504,Freiburg
175,9,281,2836.0,0.5277777777777778,3.595063734957324,17.03984485190409,21.122067367692427,21.546356696524892,5.831709449314968,23.59937138665244,0.9643864598025388,4025.0,620.6865559191277,28.783941493582475,20.809072806810885,9.265341614906832,17.93341614906832,5.922459772146556,36.5102470319654,Hoffenheim
182,9,281,3188.0,0.522083805209513,4.0557756897017505,16.432873274780427,20.5141171594836,20.90975022306638,6.3495815874201655,23.640600681713234,0.8058343789209536,3426.0,573.631959603736,25.52404881031096,19.476756982238776,8.539696438995914,16.843549328663165,5.441751329030583,36.65817158478459,RB Leipzig
190,9,281,2513.0,0.5709728867623605,3.749746558679551,15.32033426183844,21.37133376401924,19.563990336115204,5.867801440398821,21.463206346271,1.179466772781536,4443.0,508.63540378038005,24.725806714797283,20.088501749343806,8.179608372721134,16.250731487733514,6.6273414216406445,34.914479660679206,Union Berlin
174,9,281,3444.0,0.4994462901439646,3.2327671865215915,16.72473867595819,18.85210469626377,20.628992400689132,5.662109446754639,22.704982224011715,0.9790940766550522,3194.0,683.2159648663611,27.918255736901582,20.294781145011143,8.69339179455058,17.22855353788353,5.035701762727933,38.78032129576663,VfB Stuttgart
176,9,281,3203.0,0.4885057471264368,3.5285610405935386,16.122385263815172,20.366253870916857,20.55583970190229,5.647343340595289,23.314240322435055,0.915391820168592,4277.0,639.5941281882504,27.582933616820803,20.175993336235596,8.460603226560673,16.731821370119242,5.742738126751928,38.15408223662386,Werder Bremen
179,9,281,1501.0,0.4719387755102041,3.8653388500648873,15.161892071952032,22.16209007878063,21.62034545678763,6.44349907297949,24.50300680113489,0.7741505662891406,2005.0,606.663771703928,26.652852858058168,20.07079147086851,7.956109725685786,15.815461346633416,5.463099249050875,37.70741773311945,Wolfsburg
215,11,90,3148.0,0.5034562211981567,3.4145282205422705,17.523189326556544,19.996190709982287,22.95041623961704,6.001073741560478,25.41759751477224,0.7970139771283354,4040.0,690.5369915947829,29.14237253653977,22.120697607194245,8.971513500123855,17.486386138613863,6.0629075092842095,37.29187064835986,Athletic Club
212,11,90,3303.0,0.5096153846153846,3.402866285304495,17.15864365728126,19.86573821721133,21.891331813814073,5.694917291973066,23.637522027047677,0.981531940660006,4041.0,629.4269072481022,26.786779699355662,22.124213207814527,9.080673100717645,17.658252907696117,6.555681943532527,38.86626634388741,Atlético Madrid
217,11,90,80475.0,0.42023731048121293,3.9329133044927382,17.15422180801491,17.465441753528992,21.437286428147722,6.425579367827164,24.173002083887024,0.7779683131407269,48365.0,706.6954953186129,27.51695514550473,21.530379742013697,8.254172095043117,16.571218856611186,5.571683130466312,41.25875637971342,Barcelona
209,11,90,3005.0,0.4936868686868687,3.5202172169286428,16.24991680532446,19.01974957891318,20.965185321310912,5.513440127800245,23.04149542308574,0.9787021630615641,4264.0,604.033137848776,26.70201579181224,20.717119427578194,8.721492257156264,16.578330206378986,5.9216739380876975,37.12682519402921,Celta Vigo
552,11,90,1645.0,0.7664835164835165,2.0204876938363032,17.056534954407294,25.54346858984284,19.53819459184956,4.188600611302615,21.17017924348044,1.6048632218844985,5455.0,595.5436599978151,27.1315591224892,21.546646897715615,9.580994312970097,18.149770852428965,6.812715474590911,37.47769839952848,Cádiz
206,11,90,2181.0,0.6477732793522267,2.8869520333197416,16.30949105914718,23.185111159202744,20.283662620763874,4.798411858406069,21.75659462042334,1.3498395231545164,5280.0,552.672866775768,24.97824319101583,20.633221681362972,8.881628787878787,17.092992424242425,6.557146939318247,36.80328256194879,Deportivo Alavés
